Trigger Count=612	Output Count=612	Elapsed Time=06.114	Number of Pulses CH0=2	Number of Pulses CH1=0
ple rate (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.1000	Channel 0 threshold (V)=0.0600	Channel 1 threshold (V)=0.0600	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=3.00E+7
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.420000E-6	0.701594	2.768542E-8	8.424000E-6	0.149060	2.899483E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.696315	2.789516E-8	8.428000E-6	0.141203	2.988634E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693932	2.803573E-8	8.424000E-6	0.148754	2.899671E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692400	2.836677E-8	8.424000E-6	0.145494	2.891003E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.689103	2.831185E-8	8.424000E-6	0.147042	2.913352E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.693745	2.798463E-8	8.424000E-6	0.143810	2.919906E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.702640	2.785698E-8	8.424000E-6	0.147526	2.958816E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.420000E-6	0.422481	3.509117E-8	8.424000E-6	0.140748	3.001392E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.698755	2.787455E-8	8.428000E-6	0.148174	2.887320E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.692091	2.815226E-8	8.424000E-6	0.144316	2.929516E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695386	2.841313E-8	8.424000E-6	0.144641	2.914600E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.695918	2.850947E-8	8.424000E-6	0.143277	2.971760E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.700991	2.820177E-8	8.424000E-6	0.145353	2.942233E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.424000E-6	0.702291	2.792250E-8	8.424000E-6	0.145009	2.913893E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
